transaction_id,customer_id,timestamp,amount,currency,payment_method,provider,status,failure_reason,retry_count,customer_type,customer_lifetime_value,previous_failures,is_recoverable,ground_truth_action,ground_truth_priority
TXN_007773,CUST_04893,2026-07-02 15:06:11,2974.21,INR,DEBIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,135124.13,0,NO,NO_ACTION,NONE
TXN_007774,CUST_01363,2026-07-02 15:06:29,3639.3,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,130110.11,1,NO,NO_ACTION,NONE
TXN_007775,CUST_04752,2026-07-02 15:07:49,2702.58,INR,DEBIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,168382.28,1,NO,NO_ACTION,NONE
TXN_007776,CUST_19885,2026-07-02 15:07:54,3264.16,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,80975.92,0,NO,NO_ACTION,NONE
TXN_007777,CUST_20885,2026-07-02 15:08:33,15146.98,INR,NET_BANKING,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,4401090.23,1,NO,NO_ACTION,NONE
TXN_007778,CUST_06612,2026-07-02 15:09:29,3279.08,INR,WALLET,Provider_B,SUCCESS,NONE,0,REGULAR,31691.33,0,NO,NO_ACTION,NONE
TXN_007779,CUST_13076,2026-07-02 15:10:53,6062.42,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,478681.92,1,NO,NO_ACTION,NONE
TXN_007780,CUST_01405,2026-07-02 15:11:13,4527.23,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,110860.68,0,NO,NO_ACTION,NONE
TXN_007781,CUST_04907,2026-07-02 15:11:27,24851.6,INR,UPI,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,4077997.52,1,NO,NO_ACTION,NONE
TXN_007782,CUST_14257,2026-07-02 15:12:26,2172.73,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,236750.16,0,NO,NO_ACTION,NONE
TXN_007783,CUST_05877,2026-07-02 15:13:59,18181.03,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,6877215.13,0,NO,NO_ACTION,NONE
TXN_007784,CUST_01265,2026-07-02 15:15:41,1723.63,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,NEW,11994.79,0,NO,NO_ACTION,NONE
TXN_007785,CUST_22254,2026-07-02 15:17:53,6562.53,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,108279.33,0,NO,NO_ACTION,NONE
TXN_007786,CUST_05866,2026-07-02 15:18:29,3461.75,INR,NET_BANKING,Provider_D,SUCCESS,NONE,0,REGULAR,47126.97,0,NO,NO_ACTION,NONE
TXN_007787,CUST_19466,2026-07-02 15:19:01,5865.04,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,REGULAR,162449.26,0,NO,NO_ACTION,NONE
TXN_007788,CUST_10663,2026-07-02 15:20:11,15983.85,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4415231.64,3,NO,NO_ACTION,NONE
TXN_007789,CUST_17714,2026-07-02 15:20:42,2910.24,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,59564.09,1,NO,NO_ACTION,NONE
TXN_007790,CUST_09014,2026-07-02 15:20:56,876.69,INR,UPI,Provider_C,FAILED,SUSPICIOUS_TRANSACTION,0,NEW,2260.19,0,NO,HUMAN_REVIEW,CRITICAL
TXN_007791,CUST_15154,2026-07-02 15:21:48,1827.16,INR,UPI,Provider_C,SUCCESS,NONE,0,NEW,7961.9,0,NO,NO_ACTION,NONE
TXN_007792,CUST_16502,2026-07-02 15:22:29,4956.02,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,261598.07,1,NO,NO_ACTION,NONE
TXN_007793,CUST_03096,2026-07-02 15:22:48,10786.99,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,449961.67,0,NO,NO_ACTION,NONE
TXN_007794,CUST_22117,2026-07-02 15:22:53,7533.93,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1215394.97,0,NO,NO_ACTION,NONE
TXN_007795,CUST_08930,2026-07-02 15:23:36,10198.51,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4640317.22,0,NO,NO_ACTION,NONE
TXN_007796,CUST_19736,2026-07-02 15:24:01,3029.98,INR,NET_BANKING,Provider_D,SUCCESS,NONE,0,REGULAR,158053.98,0,NO,NO_ACTION,NONE
TXN_007797,CUST_13903,2026-07-02 15:25:06,3808.02,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,126500.39,1,NO,NO_ACTION,NONE
TXN_007798,CUST_04634,2026-07-02 15:25:11,13886.48,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,5034842.02,0,NO,NO_ACTION,NONE
TXN_007799,CUST_08988,2026-07-02 15:27:01,23857.08,INR,UPI,Provider_B,FAILED,PROVIDER_TIMEOUT,3,HIGH_VALUE,2979387.17,0,NO,PAYMENT_LINK,HIGH
TXN_007800,CUST_02137,2026-07-02 15:27:19,1424.75,INR,UPI,Provider_A,SUCCESS,NONE,0,NEW,3559.37,0,NO,NO_ACTION,NONE
TXN_007801,CUST_06845,2026-07-02 15:27:22,22588.38,INR,UPI,Provider_B,FAILED,SUSPICIOUS_TRANSACTION,0,HIGH_VALUE,11347688.71,1,NO,HUMAN_REVIEW,CRITICAL
TXN_007802,CUST_05238,2026-07-02 15:28:10,8780.75,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,175899.77,0,NO,NO_ACTION,NONE
TXN_007803,CUST_06899,2026-07-02 15:28:21,2946.29,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,168278.12,1,NO,NO_ACTION,NONE
TXN_007804,CUST_20124,2026-07-02 15:28:51,2784.59,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,107117.89,1,NO,NO_ACTION,NONE
TXN_007805,CUST_02014,2026-07-02 15:29:29,1726.98,INR,UPI,Provider_B,SUCCESS,NONE,0,NEW,10249.25,0,NO,NO_ACTION,NONE
TXN_007806,CUST_15905,2026-07-02 15:30:09,951.44,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,NEW,6689.69,0,NO,NO_ACTION,NONE
TXN_007807,CUST_08947,2026-07-02 15:30:33,2057.68,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,71455.61,0,NO,NO_ACTION,NONE
TXN_007808,CUST_12172,2026-07-02 15:32:02,12934.83,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,7395447.31,0,NO,NO_ACTION,NONE
TXN_007809,CUST_05367,2026-07-02 15:33:56,2864.28,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,180298.95,0,NO,NO_ACTION,NONE
TXN_007810,CUST_23826,2026-07-02 15:34:09,3068.01,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,270660.37,0,NO,NO_ACTION,NONE
TXN_007811,CUST_16681,2026-07-02 15:35:07,8580.11,INR,WALLET,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2822273.76,1,NO,NO_ACTION,NONE
TXN_007812,CUST_05111,2026-07-02 15:36:06,24401.86,INR,WALLET,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4666989.28,2,NO,NO_ACTION,NONE
TXN_007813,CUST_12334,2026-07-02 15:36:17,8556.58,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1990083.37,0,NO,NO_ACTION,NONE
TXN_007814,CUST_03917,2026-07-02 15:36:36,1911.58,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,183608.37,0,NO,NO_ACTION,NONE
TXN_007815,CUST_22728,2026-07-02 15:37:32,197.86,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,NEW,1544.12,0,NO,NO_ACTION,NONE
TXN_007816,CUST_11860,2026-07-02 15:38:37,2872.26,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,67033.16,0,NO,NO_ACTION,NONE
TXN_007817,CUST_01851,2026-07-02 15:40:25,2571.08,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,64266.17,0,NO,NO_ACTION,NONE
TXN_007818,CUST_03803,2026-07-02 15:40:38,2096.14,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,231975.32,1,NO,NO_ACTION,NONE
TXN_007819,CUST_12525,2026-07-02 15:41:55,851.05,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,NEW,14487.69,0,NO,NO_ACTION,NONE
TXN_007820,CUST_04970,2026-07-02 15:42:19,2479.95,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,72521.52,0,NO,NO_ACTION,NONE
TXN_007821,CUST_17857,2026-07-02 15:42:27,2128.74,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,37297.17,1,NO,NO_ACTION,NONE
TXN_007822,CUST_10753,2026-07-02 15:42:42,2384.4,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,107394.22,0,NO,NO_ACTION,NONE
TXN_007823,CUST_14203,2026-07-02 15:45:48,765.28,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,40227.57,0,NO,NO_ACTION,NONE
TXN_007824,CUST_15548,2026-07-02 15:46:01,1598.92,INR,NET_BANKING,Provider_C,SUCCESS,NONE,0,NEW,5032.9,0,NO,NO_ACTION,NONE
TXN_007825,CUST_23690,2026-07-02 15:47:09,3242.32,INR,UPI,Provider_A,FAILED,NETWORK_ERROR,0,REGULAR,124757.73,0,YES,RETRY,MEDIUM
TXN_007826,CUST_23343,2026-07-02 15:47:41,28503.46,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2906615.96,0,NO,NO_ACTION,NONE
TXN_007827,CUST_09498,2026-07-02 15:48:35,1703.21,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,72407.36,0,NO,NO_ACTION,NONE
TXN_007828,CUST_22403,2026-07-02 15:48:54,4364.44,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,250153.83,1,NO,NO_ACTION,NONE
TXN_007829,CUST_24847,2026-07-02 15:49:51,31491.12,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,4650933.73,2,NO,NO_ACTION,NONE
TXN_007830,CUST_22020,2026-07-02 15:51:14,2750.12,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,88749.33,2,NO,NO_ACTION,NONE
TXN_007831,CUST_01262,2026-07-02 15:51:42,3792.59,INR,CREDIT_CARD,Provider_C,FAILED,INSUFFICIENT_FUNDS,0,REGULAR,131629.47,0,POSSIBLY,WAIT,MEDIUM
TXN_007832,CUST_08269,2026-07-02 15:52:16,1646.62,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,113829.81,0,NO,NO_ACTION,NONE
TXN_007833,CUST_02755,2026-07-02 15:52:50,3701.74,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,3045370.8,2,NO,NO_ACTION,NONE
TXN_007834,CUST_17167,2026-07-02 15:52:59,3952.97,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,76695.91,1,NO,NO_ACTION,NONE
TXN_007835,CUST_08844,2026-07-02 15:54:48,10209.28,INR,WALLET,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4146250.32,2,NO,NO_ACTION,NONE
TXN_007836,CUST_04767,2026-07-02 15:55:10,12781.81,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,3368738.72,0,NO,NO_ACTION,NONE
TXN_007837,CUST_05241,2026-07-02 15:55:24,7698.0,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3272787.86,0,NO,NO_ACTION,NONE
TXN_007838,CUST_09477,2026-07-02 15:57:16,21224.42,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,6151187.48,2,NO,NO_ACTION,NONE
TXN_007839,CUST_14971,2026-07-02 15:57:47,7107.99,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3289276.27,0,NO,NO_ACTION,NONE
TXN_007840,CUST_17095,2026-07-02 15:58:50,9191.9,INR,UPI,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,5936039.76,2,NO,NO_ACTION,NONE
TXN_007841,CUST_00532,2026-07-02 15:59:33,22779.09,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,7976305.73,0,NO,NO_ACTION,NONE
TXN_007842,CUST_24530,2026-07-02 16:00:38,14049.03,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,2651749.56,2,NO,NO_ACTION,NONE
TXN_007843,CUST_01023,2026-07-02 16:01:59,16710.83,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1906682.26,0,NO,NO_ACTION,NONE
TXN_007844,CUST_24505,2026-07-02 16:02:28,20421.11,INR,WALLET,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,6188203.82,1,NO,NO_ACTION,NONE
TXN_007845,CUST_06786,2026-07-02 16:03:25,12246.03,INR,WALLET,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,1782819.86,3,NO,NO_ACTION,NONE
TXN_007846,CUST_22326,2026-07-02 16:05:23,2390.62,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,58237.35,3,NO,NO_ACTION,NONE
TXN_007847,CUST_22029,2026-07-02 16:05:51,3281.86,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,152556.19,1,NO,NO_ACTION,NONE
TXN_007848,CUST_12180,2026-07-02 16:06:04,1491.42,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,NEW,6557.16,0,NO,NO_ACTION,NONE
TXN_007849,CUST_18842,2026-07-02 16:06:48,21052.61,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,2549296.61,1,NO,NO_ACTION,NONE
TXN_007850,CUST_16705,2026-07-02 16:07:00,3153.21,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,142114.51,0,NO,NO_ACTION,NONE
TXN_007851,CUST_20599,2026-07-02 16:07:07,24244.44,INR,DEBIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,4259612.8,5,NO,NO_ACTION,NONE
TXN_007852,CUST_13992,2026-07-02 16:08:25,3534.61,INR,CREDIT_CARD,Provider_B,FAILED,INSUFFICIENT_FUNDS,0,REGULAR,194424.43,0,POSSIBLY,WAIT,MEDIUM
TXN_007853,CUST_08510,2026-07-02 16:13:22,4603.75,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,155846.13,1,NO,NO_ACTION,NONE
TXN_007854,CUST_10558,2026-07-02 16:13:38,10271.6,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1668627.07,3,NO,NO_ACTION,NONE
TXN_007855,CUST_03505,2026-07-02 16:14:49,6607.08,INR,CREDIT_CARD,Provider_A,FAILED,PAYMENT_METHOD_EXPIRED,0,HIGH_VALUE,3568792.2,0,POSSIBLY,PAYMENT_METHOD_UPDATE,HIGH
TXN_007856,CUST_07230,2026-07-02 16:14:54,4943.69,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,248904.13,1,NO,NO_ACTION,NONE
TXN_007857,CUST_24181,2026-07-02 16:15:25,5414.8,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,143449.14,0,NO,NO_ACTION,NONE
TXN_007858,CUST_10843,2026-07-02 16:17:03,10257.09,INR,UPI,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,1175376.58,0,NO,NO_ACTION,NONE
TXN_007859,CUST_17919,2026-07-02 16:17:22,4545.33,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,342596.62,1,NO,NO_ACTION,NONE
TXN_007860,CUST_07844,2026-07-02 16:19:13,3225.71,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,267846.26,0,NO,NO_ACTION,NONE
TXN_007861,CUST_18064,2026-07-02 16:19:42,12830.44,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,914721.61,0,NO,NO_ACTION,NONE
TXN_007862,CUST_12000,2026-07-02 16:19:52,4188.5,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,273548.61,0,NO,NO_ACTION,NONE
TXN_007863,CUST_19771,2026-07-02 16:24:05,9402.29,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,2247292.93,0,NO,NO_ACTION,NONE
TXN_007864,CUST_10101,2026-07-02 16:24:19,21747.14,INR,NET_BANKING,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,4824395.23,2,NO,NO_ACTION,NONE
TXN_007865,CUST_24110,2026-07-02 16:25:01,4285.84,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,211849.3,2,NO,NO_ACTION,NONE
TXN_007866,CUST_04661,2026-07-02 16:25:32,3902.29,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,91703.01,0,NO,NO_ACTION,NONE
TXN_007867,CUST_12727,2026-07-02 16:26:29,1389.81,INR,NET_BANKING,Provider_C,SUCCESS,NONE,0,REGULAR,143536.04,0,NO,NO_ACTION,NONE
TXN_007868,CUST_04151,2026-07-02 16:27:12,1648.14,INR,UPI,Provider_B,SUCCESS,NONE,0,NEW,5847.72,0,NO,NO_ACTION,NONE
TXN_007869,CUST_06647,2026-07-02 16:27:40,11857.88,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,1239056.81,0,NO,NO_ACTION,NONE
TXN_007870,CUST_13068,2026-07-02 16:28:24,2137.03,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,49804.37,0,NO,NO_ACTION,NONE
TXN_007871,CUST_04441,2026-07-02 16:31:19,16038.36,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,2406379.06,2,NO,NO_ACTION,NONE
TXN_007872,CUST_02719,2026-07-02 16:31:32,1616.27,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,41765.36,2,NO,NO_ACTION,NONE
TXN_007873,CUST_21217,2026-07-02 16:31:59,2839.3,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,146839.5,0,NO,NO_ACTION,NONE
TXN_007874,CUST_09233,2026-07-02 16:32:06,18515.46,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,5883806.13,1,NO,NO_ACTION,NONE
TXN_007875,CUST_17869,2026-07-02 16:32:07,2969.73,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,239811.66,0,NO,NO_ACTION,NONE
TXN_007876,CUST_12064,2026-07-02 16:32:46,3634.11,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,123903.58,1,NO,NO_ACTION,NONE
TXN_007877,CUST_18730,2026-07-02 16:33:23,1573.0,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,220045.18,0,NO,NO_ACTION,NONE
TXN_007878,CUST_06610,2026-07-02 16:33:26,4157.71,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,291203.87,0,NO,NO_ACTION,NONE
TXN_007879,CUST_02482,2026-07-02 16:33:47,22633.44,INR,WALLET,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,2538063.95,1,NO,NO_ACTION,NONE
TXN_007880,CUST_13147,2026-07-02 16:34:10,21828.87,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,10777888.69,2,NO,NO_ACTION,NONE
TXN_007881,CUST_15975,2026-07-02 16:34:51,4838.84,INR,DEBIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,162316.05,1,NO,NO_ACTION,NONE
TXN_007882,CUST_23706,2026-07-02 16:35:14,26497.44,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3761513.29,1,NO,NO_ACTION,NONE
TXN_007883,CUST_19380,2026-07-02 16:36:49,1692.57,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,137092.73,0,NO,NO_ACTION,NONE
TXN_007884,CUST_21893,2026-07-02 16:37:22,12284.31,INR,UPI,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,1915387.71,1,NO,NO_ACTION,NONE
TXN_007885,CUST_18334,2026-07-02 16:38:10,3597.05,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,168256.66,1,NO,NO_ACTION,NONE
TXN_007886,CUST_24869,2026-07-02 16:39:55,2334.96,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,NEW,14487.3,1,NO,NO_ACTION,NONE
TXN_007887,CUST_18603,2026-07-02 16:40:10,1020.99,INR,UPI,Provider_B,SUCCESS,NONE,0,NEW,1976.55,1,NO,NO_ACTION,NONE
TXN_007888,CUST_16414,2026-07-02 16:40:40,2225.99,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,207950.85,0,NO,NO_ACTION,NONE
TXN_007889,CUST_08001,2026-07-02 16:40:52,727.87,INR,WALLET,Provider_A,SUCCESS,NONE,0,REGULAR,33111.83,1,NO,NO_ACTION,NONE
TXN_007890,CUST_06240,2026-07-02 16:42:34,28606.31,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,2710664.63,0,NO,NO_ACTION,NONE
TXN_007891,CUST_07039,2026-07-02 16:44:50,5741.07,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,103701.88,1,NO,NO_ACTION,NONE
TXN_007892,CUST_00675,2026-07-02 16:46:39,4790.21,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,233832.72,2,NO,NO_ACTION,NONE
TXN_007893,CUST_05913,2026-07-02 16:49:32,2332.75,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,96153.82,0,NO,NO_ACTION,NONE
TXN_007894,CUST_07198,2026-07-02 16:49:45,2892.36,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,268880.35,1,NO,NO_ACTION,NONE
TXN_007895,CUST_02145,2026-07-02 16:52:21,3071.08,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,68386.74,0,NO,NO_ACTION,NONE
TXN_007896,CUST_00285,2026-07-02 16:53:02,5951.42,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,160956.37,0,NO,NO_ACTION,NONE
TXN_007897,CUST_12651,2026-07-02 16:53:49,10857.47,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,REGULAR,161516.6,1,NO,NO_ACTION,NONE
TXN_007898,CUST_04586,2026-07-02 16:54:02,22756.75,INR,UPI,Provider_B,FAILED,NETWORK_ERROR,0,HIGH_VALUE,4568888.82,2,YES,RETRY,HIGH
TXN_007899,CUST_05870,2026-07-02 16:54:41,2336.04,INR,WALLET,Provider_A,SUCCESS,NONE,0,REGULAR,105629.91,0,NO,NO_ACTION,NONE
TXN_007900,CUST_24523,2026-07-02 16:55:20,1208.82,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,31588.92,0,NO,NO_ACTION,NONE
TXN_007901,CUST_03741,2026-07-02 16:55:40,24455.75,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,8954881.6,1,NO,NO_ACTION,NONE
TXN_007902,CUST_01237,2026-07-02 16:55:58,14715.22,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,6817296.14,1,NO,NO_ACTION,NONE
TXN_007903,CUST_20674,2026-07-02 16:56:01,3825.8,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,REGULAR,61897.44,2,NO,NO_ACTION,NONE
TXN_007904,CUST_06829,2026-07-02 16:56:46,3234.49,INR,CREDIT_CARD,Provider_C,FAILED,RECURRING_PAYMENT_FAILED,0,REGULAR,124696.53,2,POSSIBLY,PAYMENT_METHOD_UPDATE,MEDIUM
TXN_007905,CUST_12706,2026-07-02 16:57:24,21546.02,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,6673939.17,1,NO,NO_ACTION,NONE
TXN_007906,CUST_20867,2026-07-02 16:57:50,9170.5,INR,UPI,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,1659582.98,0,NO,NO_ACTION,NONE
TXN_007907,CUST_12765,2026-07-02 16:58:05,1798.54,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,190982.6,2,NO,NO_ACTION,NONE
TXN_007908,CUST_22339,2026-07-02 16:58:24,22656.84,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,2007935.95,1,NO,NO_ACTION,NONE
TXN_007909,CUST_16683,2026-07-02 17:01:24,1173.77,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,NEW,1977.07,0,NO,NO_ACTION,NONE
TXN_007910,CUST_15502,2026-07-02 17:03:03,1307.27,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,158438.44,1,NO,NO_ACTION,NONE
TXN_007911,CUST_18976,2026-07-02 17:03:39,6613.36,INR,UPI,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,4677976.72,0,NO,NO_ACTION,NONE
TXN_007912,CUST_05524,2026-07-02 17:07:02,4032.1,INR,UPI,Provider_B,FAILED,BANK_TIMEOUT,0,REGULAR,135347.28,2,YES,RETRY,MEDIUM
TXN_007913,CUST_04345,2026-07-02 17:09:23,3067.81,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,139152.08,2,NO,NO_ACTION,NONE
TXN_007914,CUST_21029,2026-07-02 17:10:39,5465.27,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,234494.73,2,NO,NO_ACTION,NONE
TXN_007915,CUST_22499,2026-07-02 17:11:03,15396.35,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1104252.74,2,NO,NO_ACTION,NONE
TXN_007916,CUST_04051,2026-07-02 17:11:15,16591.23,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,7321815.26,0,NO,NO_ACTION,NONE
TXN_007917,CUST_13369,2026-07-02 17:11:46,5111.94,INR,NET_BANKING,Provider_C,SUCCESS,NONE,0,REGULAR,212716.38,1,NO,NO_ACTION,NONE
TXN_007918,CUST_04287,2026-07-02 17:12:28,9808.31,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,1644460.54,1,NO,NO_ACTION,NONE
TXN_007919,CUST_00758,2026-07-02 17:12:33,959.33,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,59536.77,0,NO,NO_ACTION,NONE
TXN_007920,CUST_12589,2026-07-02 17:12:46,27977.61,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4587565.2,1,NO,NO_ACTION,NONE
TXN_007921,CUST_15128,2026-07-02 17:12:49,4153.31,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,152052.24,0,NO,NO_ACTION,NONE
TXN_007922,CUST_11819,2026-07-02 17:12:54,3114.55,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,58264.65,0,NO,NO_ACTION,NONE
TXN_007923,CUST_19582,2026-07-02 17:13:42,2466.78,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,REGULAR,69923.73,0,NO,NO_ACTION,NONE
TXN_007924,CUST_05830,2026-07-02 17:14:12,1267.05,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,103636.08,0,NO,NO_ACTION,NONE
